,Carter Number,Name
johnsja02,2,JaJuan Johnson
josepco01,2,Cory Joseph
russewa02,2,Walker Russell
selbyjo01,2,Josh Selby
hamiljo02,2,Jordan Hamilton
sloando01,2,Donald Sloan
wrighch01,2,Chris Wright
williel01,1,Elliot Williams
thomptr02,2,Trey Thompkins
macklve01,2,Vernon Macklin
stoneju01,2,Julyan Stone
harrite01,2,Terrel Harris
jordaje01,2,Jerome Jordan
morrida01,2,Darius Morris
leema01,2,Malcolm Lee
gladnmi01,2,Mickell Gladness
liggide01,2,DeAndre Liggins
morrima03,2,Marcus Morris
ortonda01,2,Daniel Orton
honeyty01,3,Tyler Honeycutt
johnsca01,2,Carldell Johnson
harpeju01,2,Justin Harper
leslitr01,2,Travis Leslie
dysonje01,2,Jerome Dyson
smithgr02,2,Greg Smith
hornede01,2,Dennis Horner
fortsco01,2,Courtney Fortson
smithje01,2,Jerry Smith
thompmy02,2,Mychel Thompson
hobsoda01,2,Darington Hobson
reidry01,3,Ryan Reid
ubileed01,2,Edwin Ubiles
dentmju01,1,Justin Dentmon
dawsoer01,2,Eric Dawson
footeje01,2,Jeff Foote
thomama01,2,Malcolm Thomas
bensoke02,2,Keith Benson
silasxa01,2,Xavier Silas
kennedj01,2,D.J. Kennedy
byarsde01,2,Derrick Byars
lillada01,2,Damian Lillard
singlky01,2,Kyle Singler
barneha02,2,Harrison Barnes
greendr01,2,Draymond Green
prigipa01,2,Pablo Prigioni
ezelife01,2,Festus Ezeli
roberbr01,2,Brian Roberts
crowdja01,1,Jae Crowder
kiddgmi01,2,Michael Kidd-Gilchrist
shvedal01,2,Alexey Shved
tayloje03,2,Jeffery Taylor
zellety01,2,Tyler Zeller
harklma01,2,Maurice Harkless
nichoan01,2,Andrew Nicholson
rosste01,2,Terrence Ross
bartowi01,2,Will Barton
decolna01,2,Nando De Colo
leoname01,2,Meyers Leonard
davisan02,2,Anthony Davis
jonesde01,2,DeQuan Jones
hensojo01,2,John Henson
valanjo01,2,Jonas Valanciunas
bazemke01,1,Kent Bazemore
waitedi01,2,Dion Waiters
jenkijo01,2,John Jenkins
riverau01,2,Austin Rivers
drumman01,2,Andre Drummond
oquinky01,2,Kyle O'Quinn
copelch01,2,Chris Copeland
bealbr01,2,Bradley Beal
teletmi01,2,Mirza Teletovic
milleda01,2,Darius Miller
robinth01,2,Thomas Robinson
johnsor01,2,Orlando Johnson
freeljo01,2,Joel Freeland
clavevi01,2,Victor Claver
marshke01,2,Kendall Marshall
teaguma01,2,Marquis Teague
moultar01,2,Arnett Moultrie
jamesbe01,1,Bernard James
sullija01,2,Jared Sullinger
motiedo01,2,Donatas Motiejunas
beverpa01,2,Patrick Beverley
engliki01,2,Kim English
scottmi01,2,Mike Scott
jonespe01,3,Perry Jones
fournev01,2,Evan Fournier
tayloty01,2,Tyshawn Taylor
wroteto01,2,Tony Wroten
joneske01,3,Kevin Jones
sacrero01,2,Robert Sacre
acyqu01,2,Quincy Acy
hansbbe01,2,Ben Hansbrough
middlkh01,2,Khris Middleton
kravtvi01,2,Viacheslav Kravtsov
lambdo01,2,Doron Lamb
lambje01,2,Jeremy Lamb
waynsma01,2,Maalik Wayns
garredi02,2,Diante Garrett
joneste01,2,Terrence Jones
shengto01,2,Tornike Shengelia
murphke01,3,Kevin Murphy
zellelu01,2,Luke Zeller
baynear01,2,Aron Baynes
plumlmi01,1,Miles Plumlee
holidju01,2,Justin Holiday
varnaja01,2,Jarvis Varnado
cunnija01,1,Jared Cunningham
millequ01,2,Quincy Miller
melofa01,2,Fab Melo
josepkr01,2,Kris Joseph
machasc01,2,Scott Machado
johnsda03,2,Darius Johnson-Odom
ohlbrti01,2,Tim Ohlbrecht
wrighch02,1,Chris Wright
akognjo01,1,Josh Akognon
simshe01,2,Henry Sims
mclembe01,2,Ben McLemore
zelleco01,2,Cody Zeller
hardati02,2,Tim Hardaway
adamsst01,2,Steven Adams
caldwke01,2,Kentavious Caldwell-Pope
oladivi01,2,Victor Oladipo
thompho01,2,Hollis Thompson
snellto01,2,Tony Snell
antetgi01,2,Giannis Antetokounmpo
pressph01,2,Phil Pressey
dellama01,2,Matthew Dellavedova
calatni01,1,Nick Calathes
olynyke01,2,Kelly Olynyk
plumlma01,2,Mason Plumlee
burketr01,2,Trey Burke
cartemi01,2,Michael Carter-Williams
dienggo01,2,Gorgui Dieng
kellyry01,2,Ryan Kelly
woltena01,2,Nate Wolters
witheje01,2,Jeff Withey
hummero01,2,Robbie Hummel
bennean01,2,Anthony Bennett
goodwar01,2,Archie Goodwin
murryto01,2,Toure' Murry
daviebr01,2,Brandon Davies
anticpe01,2,Pero Antic
schrode01,2,Dennis Schroder
larkish01,1,Shane Larkin
radulmi01,2,Miroslav Raduljica
goberru01,2,Rudy Gobert
mccalra01,2,Ray McCallum
bullore01,2,Reggie Bullock
lenal01,1,Alex Len
roberan03,2,Andre Roberson
johnsch04,2,Chris Johnson
mccolcj01,2,CJ McCollum
muhamsh01,2,Shabazz Muhammad
porteot01,2,Otto Porter
favervi01,2,Vitor Faverani
datomlu01,2,Luigi Datome
mekelga01,1,Gal Mekel
chrisdi01,2,Dionte Christmas
hillso01,2,Solomon Hill
brownlo01,2,Lorenzo Brown
sivape01,3,Peyton Siva
nedovne01,2,Nemanja Nedovic
murpher01,2,Erik Murphy
clarkia01,2,Ian Clark
canaais01,2,Isaiah Canaan
karasse01,2,Sergey Karasev
kuzmiog01,2,Ognjen Kuzmic
mitchto02,3,Tony Mitchell
frankja01,2,Jamaal Franklin
muscami01,2,Mike Muscala
dedmode01,1,Dewayne Dedmon
gutiejo01,2,Jorge Gutierrez
crabbal01,2,Allen Crabbe
babbch01,2,Chris Babb
buyckdw01,2,Dwight Buycks
ledori01,1,Ricky Ledo
ricegl02,2,Glen Rice
wareca01,2,Casper Ware
nunnaja01,2,James Nunnally
felixca01,3,Carrick Felix
hamilju01,2,Justin Hamilton
covinro01,2,Robert Covington
danietr01,1,Troy Daniels
thomaad01,2,Adonis Thomas
stephdj01,2,D.J. Stephens
whitero03,2,Royce White
southja01,2,James Southerland
onuakar01,2,Arinze Onuaku
blueva01,2,Vander Blue
hopsosc01,2,Scotty Hopson
edwarsh01,3,Shane Edwards
harriel01,2,Elias Harris
smithch05,2,Chris Smith
curryse01,2,Seth Curry
mirotni01,2,Nikola Mirotic
paytoel01,2,Elfrid Payton
exumda01,2,Dante Exum
wiggian01,2,Andrew Wiggins
inglejo01,2,Joe Ingles
bogdabo02,2,Bojan Bogdanovic
lavinza01,2,Zach LaVine
noelne01,2,Nerlens Noel
sampsja02,1,JaKarr Sampson
stausni01,2,Nik Stauskas
rudezda01,2,Damjan Rudez
smartma01,2,Marcus Smart
grantje01,2,Jerami Grant
nurkiju01,2,Jusuf Nurkic
ennisja01,1,James Ennis
clarkjo01,2,Jordan Clarkson
harriga01,2,Gary Harris
mcdankj01,2,K.J. McDaniels
weartr01,2,Travis Wear
harrijo01,2,Joe Harris
napiesh01,2,Shabazz Napier
jeffeco01,2,Cory Jefferson
hoodro01,2,Rodney Hood
gordoaa01,2,Aaron Gordon
brownma02,2,Markel Brown
millsel01,2,Elijah Millsap
gallola01,2,Langston Galloway
hairspj02,2,P.J. Hairston
papanko01,2,Kostas Papanikolaou
greener01,2,Erick Green
aldemfu01,2,Furkan Aldemir
warretj01,2,T.J. Warren
earlycl01,2,Cleanthony Early
blackta01,2,Tarik Black
mcderdo01,2,Doug McDermott
obryajo01,2,Johnny O'Bryant
dinwisp01,2,Spencer Dinwiddie
anderky01,2,Kyle Anderson
mcgarmi01,3,Mitch McGary
johnsty01,2,Tyler Johnson
youngja01,2,James Young
adamsjo01,1,Jordan Adams
paynead01,2,Adreian Payne
johnsni01,2,Nick Johnson
ennisty01,2,Tyler Ennis
vonleno01,2,Noah Vonleh
robingl02,2,Glenn Robinson
parkeja01,2,Jabari Parker
lauvejo01,2,Joffrey Lauvergne
poweldw01,2,Dwight Powell
wilcocj01,2,C.J. Wilcox
whittsh01,2,Shayne Whittington
greenja01,1,JaMychal Green
brownja01,2,Jabari Brown
stokeja01,1,Jarnell Stokes
bairsca01,3,Cameron Bairstow
marblde01,2,Devyn Marble
cooleja01,1,Jack Cooley
mcadoja01,2,James Michael McAdoo
cottobr01,1,Bryce Cotton
capelca01,2,Clint Capela
drewla02,2,Larry Drew
dragizo01,2,Zoran Dragic
gordodr01,2,Drew Gordon
cherrwi01,2,Will Cherry
cabocbr01,1,Bruno Caboclo
noguelu01,2,Lucas Nogueira
smithru01,1,Russ Smith
fraziti01,2,Tim Frazier
mcneaje01,2,Jerel McNeal
jerregr01,3,Grant Jerrett
kirkal01,2,Alex Kirk
kilpase01,2,Sean Kilpatrick
dawkian01,2,Andre Dawkins
chrispa01,2,Patrick Christopher
stockda01,2,David Stockton
bhullsi01,2,Sim Bhullar
moreler01,2,Eric Moreland
benimje01,2,Jerrelle Benimon
wearda01,2,David Wear
randlju01,2,Julius Randle
lucaska01,1,Kalin Lucas
townska01,2,Karl-Anthony Towns
netora01,2,Raul Neto
mccontj01,2,T.J. McConnell
kaminfr01,2,Frank Kaminsky
lylestr01,2,Trey Lyles
jokicni01,2,Nikola Jokic
russeda01,2,D'Angelo Russell
hezonma01,2,Mario Hezonja
winslju01,2,Justise Winslow
bookede01,2,Devin Booker
grantje02,2,Jerian Grant
johnsst04,2,Stanley Johnson
porzikr01,2,Kristaps Porzingis
vaughra01,2,Rashad Vaughn
mudiaem01,2,Emmanuel Mudiay
caulewi01,1,Willie Cauley-Stein
oubreke01,2,Kelly Oubre
nancela02,2,Larry Nance
portibo01,2,Bobby Portis
bjeline01,2,Nemanja Bjelica
turnemy01,2,Myles Turner
payneca01,2,Cameron Payne
anderju01,1,Justin Anderson
simmojo02,2,Jonathon Simmons
marjabo01,2,Boban Marjanovic
okafoja01,2,Jahlil Okafor
huertma01,2,Marcelo Huertas
richajo01,2,Josh Richardson
holmeri01,2,Richaun Holmes
powelno01,2,Norman Powell
youngjo01,2,Joe Young
roziete01,2,Terry Rozier
reedwi02,2,Willie Reed
harremo01,2,Montrezl Harrell
hillida01,2,Darrun Hilliard
jonesty01,2,Tyus Jones
hunterj01,2,R.J. Hunter
pattela01,2,Lamar Patterson
connapa01,2,Pat Connaughton
mejrisa01,2,Salah Mejri
feliccr01,2,Cristiano Felicio
brownan02,2,Anthony Brown
holliro01,2,Rondae Hollis-Jefferson
martija01,1,Jarell Martin
wrighde01,2,Delon Wright
eddieja01,2,Jarell Eddie
kaunsa01,2,Sasha Kaun
mcculch01,2,Chris McCullough
toupaax01,2,Axel Toupane
harriaa01,2,Aaron Harrison
inglida01,2,Damien Inglis
woodch01,2,Christian Wood
mickejo01,2,Jordan Mickey
mcraejo01,2,Jordan McRae
munfoxa02,1,Xavier Munford
dejeabr01,2,Bryce Dejean-Jones
pleisti01,3,Tibor Pleiss
montelu01,2,Luis Montero
tavarwa01,2,Edy Tavares
willial03,2,Alan Williams
alexacl01,2,Cliff Alexander
dawsobr01,2,Branden Dawson
weberbr01,1,Briante Weber
applike01,2,Keith Appling
huestjo01,2,Josh Huestis
looneke01,3,Kevon Looney
stephal01,2,Alex Stepheson
dekkesa01,2,Sam Dekker
clarkco01,2,Coty Clarke
antetth01,2,Thanasis Antetokounmpo
obriejj01,3,J.J. O'Brien
dukandu01,2,Duje Dukan
chrisra01,2,Rakeem Christmas
murraja01,2,Jamal Murray
chrisma01,2,Marquese Chriss
finnedo01,2,Dorian Finney-Smith
saricda01,2,Dario Saric
sabondo01,2,Domantas Sabonis
ingrabr01,2,Brandon Ingram
mcgruro01,2,Rodney McGruder
brownja02,2,Jaylen Brown
dunnkr01,2,Kris Dunn
brogdma01,2,Malcolm Brogdon
whiteis01,2,Isaiah Whitehead
delanma01,2,Malcolm Delaney
hernawi01,2,Willy Hernangomez
harrian01,1,Andrew Harrison
mccawpa01,2,Patrick McCaw
luwawti01,2,Timothe Luwawu-Cabarrot
kuzmimi01,2,Mindaugas Kuzminskas
abrinal01,2,Alex Abrines
bertada01,2,Davis Bertans
chrisse01,3,Semaj Christon
hernaju01,2,Juan Hernangomez
ulisty01,2,Tyler Ulis
princta02,1,Taurean Waller-Prince
makerth01,2,Thon Maker
valende01,2,Denzel Valentine
satorto01,2,Tomas Satoransky
leverca01,2,Caris LeVert
hieldbu01,1,Buddy Hield
siakapa01,2,Pascal Siakam
poeltja01,2,Jakob Poeltl
brussni01,2,Nicolas Brussino
bakerro01,2,Ron Baker
zipsepa01,2,Paul Zipser
bendedr01,2,Dragan Bender
feldeka01,2,Kay Felder
murrade01,2,Dejounte Murray
zubaciv01,2,Ivica Zubac
bembrde01,1,DeAndre' Bembry
vanvlfr01,2,Fred VanVleet
forbebr01,2,Bryn Forbes
davisde01,1,Deyonta Davis
ferreyo01,2,Yogi Ferrell
whiteok01,2,Okaro White
laymaja01,2,Jake Layman
labissk01,1,Skal Labissiere
baldwwa01,1,Wade Baldwin
jonesde02,2,Derrick Jones
ndourma01,2,Maurice Ndour
embiijo01,2,Joel Embiid
mcclesh01,2,Sheldon Mac
grahatr01,2,Treveon Graham
willitr02,1,Troy Williams
niangge01,2,Georges Niang
hammoaj01,2,A.J. Hammons
beaslma01,2,Malik Beasley
papagge01,1,Georgios Papagiannis
richama01,1,Malachi Richardson
plumlma02,2,Marshall Plumlee
nwabada01,2,David Nwaba
ellenhe01,2,Henry Ellenson
ochefda01,2,Daniel Ochefu
zimmest01,2,Stephen Zimmerman
randlch01,2,Chasson Randle
laproni01,2,Nicolas Laprovittola
longsh01,2,Shawn Long
gibsojo01,2,Jonathan Gibson
diallch01,2,Cheick Diallo
quartti01,2,Tim Quarterman
wiltjky01,2,Kyle Wiltjer
bolomjo01,2,Joel Bolomboy
seldewa01,1,Wayne Selden
jonesda03,3,Damian Jones
gbinimi01,2,Michael Gbinije
cookqu01,2,Quinn Cook
uthofja01,2,Jarrod Uthoff
jackspi01,2,Pierre Jackson
stonedi01,2,Diamond Stone
paytoga02,2,Gary Payton
poythal01,1,Alex Poythress
georgma01,2,Marcus Georges-Hunt
garinpa01,2,Patricio Garino
onuakch01,2,Chinanu Onuaku
jacksde01,2,Demetrius Jackson
taylois01,2,Isaiah Taylor
bentibe01,2,Ben Bentil
johnsbr02,2,Brice Johnson
tobeymi01,2,Mike Tobey
houseda01,2,Danuel House
brookdi01,2,Dillon Brooks
simmobe01,2,Ben Simmons
tatumja01,2,Jayson Tatum
mitchdo01,2,Donovan Mitchell
bogdabo01,1,Bogdan Bogdanovic
ntilila01,2,Frank Ntilikina
kuzmaky01,2,Kyle Kuzma
jacksjo02,2,Josh Jackson
anunoog01,2,OG Anunoby
collijo01,1,John Collins
foxde01,1,De'Aaron Fox
thornsi01,2,Sindarius Thornwell
kennalu01,2,Luke Kennard
ojelese01,2,Semi Ojeleye
allenja01,2,Jarrett Allen
klebima01,2,Maxi Kleber
onealro01,2,Royce O'Neale
smithde03,2,Dennis Smith
adebaba01,2,Bam Adebayo
jacksju01,1,Justin Jackson
markkla01,2,Lauri Markkanen
colliza01,2,Zach Collins
paulbr01,3,Brandon Paul
monkma01,2,Malik Monk
hartjo01,2,Josh Hart
theisda01,2,Daniel Theis
iwundwe01,2,Wesley Iwundu
fergute01,2,Terrance Ferguson
osmande01,2,Cedi Osman
belljo01,3,Jordan Bell
dorsety01,1,Tyler Dorsey
brownst02,2,Sterling Brown
leaftj01,2,T.J. Leaf
bacondw01,2,Dwayne Bacon
masonfr01,1,Frank Mason
balllo01,2,Lonzo Ball
naderab01,2,Abdel Nader
evansja01,2,Jawun Evans
teodomi01,2,Milos Teodosic
dotsoda01,2,Damyean Dotson
birchkh01,2,Khem Birch
craigto01,2,Torrey Craig
cavanty01,2,Tyler Cavanaugh
willicj01,3,C.J. Williams
carusal01,2,Alex Caruso
rabbiv01,2,Ivan Rabb
yabusgu01,2,Guerschon Yabusele
colliky01,2,Kyle Collinsworth
jamesmi02,2,Mike James
simmoko01,2,Kobi Simmons
zizican01,2,Ante Zizic
johnsda04,2,Dakari Johnson
wallaty01,2,Tyrone Wallace
swanica01,2,Caleb Swanigan
isaacjo01,2,Jonathan Isaac
arcidry01,2,Ryan Arcidiacono
hollajo02,2,John Holland
harrish01,2,Shaquille Harrison
wilsodj01,2,D.J. Wilson
reedda01,2,Davon Reed
henrymy01,2,Myke Henry
peteral01,2,Alec Peters
kornelu01,2,Luke Kornet
blakean01,2,Antonio Blakeney
magetjo01,2,Josh Magette
qizh01,2,Zhou Qi
allenka01,2,Kadeem Allen
hicksis01,2,Isaiah Hicks
whitede01,3,Derrick White
waltode01,2,Derrick Walton
purviro01,3,Rodney Purvis
whitean01,2,Andrew White
leeda03,2,Damion Lee
millema01,2,Malcolm Miller
artisja01,3,Jamel Artis
wilsoja02,3,Jamil Wilson
bryanth01,2,Thomas Bryant
korkmfu01,2,Furkan Korkmaz
perralo01,2,London Perrantes
fultzma01,2,Markelle Fultz
mckinal01,3,Alfonzo McKinnie
birdja01,2,Jabari Bird
clevean01,2,Antonius Cleveland
cookech01,2,Charles Cooke
jonesja04,2,Jalen Jones
motlejo01,2,Johnathan Motley
anigbik01,2,Ike Anigbogu
webbja01,2,James Webb
doylemi01,2,Milton Doyle
bradlto01,2,Tony Bradley
clavegi01,2,Gian Clavell
morrija01,2,Jaylen Morris
hamilda02,1,Daniel Hamilton
grayjo01,2,Josh Gray
lemonwa01,2,Walt Lemon
paigema01,2,Marcus Paige
rathaxa01,2,Xavier Rathan-Mayes
hayesni01,1,Nigel Hayes
wileyja01,2,Jacob Wiley
mccreer01,3,Erik McCree
costema01,3,Matt Costello
huntevi01,2,Vince Hunter
johnsom01,2,Omari Johnson
mathima01,2,Mangok Mathiang
morrimo01,2,Monte Morris
hearnre01,2,Reggie Hearn
willima05,2,Matt Williams
pulleja01,2,Jacob Pullen
warneja01,2,Jameel Warney
doziepj01,2,PJ Dozier
ingraan01,2,Andre Ingram
moorebe01,2,Ben Moore
bouchch01,2,Chris Boucher
robinde01,2,Devin Robinson
mitrona01,2,Naz Mitrou-Long
jacksaa01,2,Aaron Jackson
pattoju01,2,Justin Patton
sumneed01,2,Edmond Sumner
lydonty01,2,Tyler Lydon
mckintr01,2,Trey McKinney-Jones
gilgesh01,2,Shai Gilgeous-Alexander
sextoco01,2,Collin Sexton
bridgmi01,2,Mikal Bridges
youngtr01,1,Trae Young
bridgmi02,3,Miles Bridges
huertke01,1,Kevin Huerter
knoxke01,3,Kevin Knox
okogijo01,3,Josh Okogie
brownbr01,2,Bruce Brown
brunsja01,2,Jalen Brunson
doncilu01,2,Luka Doncic
aytonde01,2,Deandre Ayton
robinmi01,3,Mitchell Robinson
trieral01,3,Allonzo Trier
kurucro01,2,Rodions Kurucs
baglema01,2,Marvin Bagley
jacksfr01,3,Frank Jackson
gilesha01,2,Harry Giles
jacksja02,2,Jaren Jackson
shamela01,2,Landry Shamet
okoboel01,2,Elie Okobo
browntr01,2,Troy Brown
diallha01,3,Hamidou Diallo
clarkga01,2,Gary Clark
holidaa01,2,Aaron Holiday
meltode01,2,De'Anthony Melton
bambamo01,2,Mohamed Bamba
grahade01,3,Devonte' Graham
spellom01,1,Omari Spellman
willike04,3,Kenrich Williams
hutchch01,2,Chandler Hutchison
cartewe01,2,Wendell Carter
boldejo01,2,Jonah Bolden
wagnemo01,3,Moritz Wagner
broekry01,2,Ryan Broekhoff
mykhasv01,3,Sviatoslav Mykhailiuk
carteje01,2,Jevon Carter
briscis01,2,Isaiah Briscoe
allengr01,2,Grayson Allen
wanambr01,3,Brad Wanamaker
adamsja01,1,Jaylen Adams
robinje01,2,Jerome Robinson
burtode02,3,Deonte Burton
williro04,3,Robert Williams
bateske01,3,Keita Bates-Diop
evansja02,3,Jacob Evans
metuch01,3,Chimezie Metu
harteis01,2,Isaiah Hartenstein
divindo01,2,Donte DiVincenzo
blossja01,2,Jaron Blossomgame
thomakh01,2,Khyri Thomas
willijo04,3,Johnathan Williams
eubandr01,3,Drew Eubanks
bongais01,3,Isaac Bonga
miltosh01,2,Shake Milton
simonan01,2,Anfernee Simons
reynoca01,3,Cameron Reynolds
adelde01,2,Deng Adel
pinsoth01,2,Theo Pinson
washbju01,2,Julian Washburn
walkelo01,3,Lonnie Walker
vandeja01,3,Jarred Vanderbilt
goodwbr01,3,Brandon Goodwin
watanyu01,2,Yuta Watanabe
robindu01,2,Duncan Robinson
trentga02,2,Gary Trent
johnsal02,2,Alize Johnson
sampsbr01,2,Brandon Sampson
terreja01,3,Jared Terrell
spaldra01,2,Ray Spalding
bertada02,3,Dairis Bertans
jeffeam01,2,Amile Jefferson
loydjo01,2,Jordan Loyd
welshth01,3,Thomas Welsh
derrima01,3,Marcus Derrickson
alkinra01,2,Rawle Alkins
frazime01,2,Melvin Frazier
musadz01,2,Dzanan Musa
colsobo01,2,Bonzie Colson
maconda01,2,Daryl Macon
chiozch01,2,Chris Chiozza
akoonde01,3,DeVaughn Akoon-Purcell
smithzh01,2,Zhaire Smith
johnsbj01,1,B.J. Johnson
jonesje01,3,Jemerrio Jones
humphis01,1,Isaac Humphries
highsha01,2,Haywood Highsmith
caupatr01,2,Troy Caupain
creekmi01,2,Mitch Creek
garrebi01,3,Billy Garrett
grantdo01,3,Donte Grantham
duvaltr01,2,Trevon Duval
matenya01,2,Yante Maten
antetko01,2,Kostas Antetokounmpo
macurjp01,3,J.P. Macura
delgaan01,2,Angel Delgado
hannadu01,2,Dusty Hannahs
edwarvi01,2,Vince Edwards
terryem01,2,Emanuel Terry
mccalta01,2,Tahjere McCall
davisty01,3,Tyler Davis
chealjo01,3,Joe Chealey
kingge03,2,George King
siberjo01,1,Jordan Sibert
loftoza01,2,Zach Lofton
